mean,group
6474.26666666667,n=30
5895.06666666667,n=30
5182.8,n=30
8772.53333333333,n=30
5795.56666666667,n=30
3317.06666666667,n=30
10027.8333333333,n=30
6909.03333333333,n=30
5511.53333333333,n=30
8565.33333333333,n=30
4910.2,n=30
3717.26666666667,n=30
6219.33333333333,n=30
6270.8,n=30
5725.83333333333,n=30
6848.86666666667,n=30
6109.53333333333,n=30
5751.86666666667,n=30
4769.46666666667,n=30
5400.03333333333,n=30
6780.9,n=30
5669.8,n=30
4770.5,n=30
4108.7,n=30
5130.43333333333,n=30
5189.4,n=30
7192.33333333333,n=30
5010.53333333333,n=30
5112.16666666667,n=30
4885.46666666667,n=30
4164.4,n=30
8151.9,n=30
4437.06666666667,n=30
5375.23333333333,n=30
6743.93333333333,n=30
5486.26666666667,n=30
6129.1,n=30
3176.5,n=30
4034.1,n=30
3959.16666666667,n=30
5820.96666666667,n=30
5275.96666666667,n=30
5974.63333333333,n=30
6676.86666666667,n=30
4799.66666666667,n=30
6856.46666666667,n=30
4827.33333333333,n=30
6011.8,n=30
6770.63333333333,n=30
5516.13333333333,n=30
6416.9,n=30
9971.7,n=30
3088,n=30
5014.33333333333,n=30
5589.4,n=30
5873.93333333333,n=30
5275.53333333333,n=30
5652.43333333333,n=30
7459.86666666667,n=30
6159.63333333333,n=30
3149.23333333333,n=30
3907.26666666667,n=30
7473.93333333333,n=30
5657.7,n=30
4828.26666666667,n=30
3713.3,n=30
5418.46666666667,n=30
7167.33333333333,n=30
4686.1,n=30
7616.73333333333,n=30
5981.06666666667,n=30
4941.3,n=30
6481.63333333333,n=30
8518.8,n=30
6413.86666666667,n=30
6411.56666666667,n=30
6689.73333333333,n=30
7395.83333333333,n=30
7825.43333333333,n=30
7408.46666666667,n=30
4987.3,n=30
6556.23333333333,n=30
6427.33333333333,n=30
4704.03333333333,n=30
6710.1,n=30
6494.4,n=30
4131.13333333333,n=30
6932.2,n=30
5550.36666666667,n=30
5858.46666666667,n=30
3812.46666666667,n=30
4568.53333333333,n=30
8054.6,n=30
5298.3,n=30
4081.03333333333,n=30
7080.43333333333,n=30
5140.76666666667,n=30
5673.06666666667,n=30
5545.56666666667,n=30
5065.16666666667,n=30
4491.83333333333,n=30
5379.9,n=30
8302.53333333333,n=30
7381.36666666667,n=30
5434.1,n=30
6371.7,n=30
4355.5,n=30
3982.66666666667,n=30
6893.3,n=30
6568.8,n=30
5625.53333333333,n=30
4960.4,n=30
5042.73333333333,n=30
6189.56666666667,n=30
8561.83333333333,n=30
3782.26666666667,n=30
3954.86666666667,n=30
5851.86666666667,n=30
5419.53333333333,n=30
8416.1,n=30
5381.4,n=30
4861.23333333333,n=30
4367.9,n=30
4962.63333333333,n=30
4641.46666666667,n=30
6676.6,n=30
5870.13333333333,n=30
4699.9,n=30
4430.6,n=30
5441.3,n=30
7366.2,n=30
6152,n=30
6002.76666666667,n=30
7435.2,n=30
7169.56666666667,n=30
5118.93333333333,n=30
3624.83333333333,n=30
5429.96666666667,n=30
3600.06666666667,n=30
4589.56666666667,n=30
10229.2,n=30
5898.26666666667,n=30
4803.3,n=30
6561.2,n=30
5995,n=30
7492.16666666667,n=30
5270.36666666667,n=30
3811.56666666667,n=30
5928.53333333333,n=30
9416.6,n=30
5353.23333333333,n=30
3886.03333333333,n=30
5553.1,n=30
5327.36666666667,n=30
5061.16666666667,n=30
5318.6,n=30
3464.06666666667,n=30
5450.2,n=30
5458.03333333333,n=30
5863.56666666667,n=30
7146.83333333333,n=30
7520.76666666667,n=30
6015.43333333333,n=30
6090.03333333333,n=30
6670.53333333333,n=30
6808.06666666667,n=30
6116.93333333333,n=30
5646.23333333333,n=30
5823.23333333333,n=30
9694.53333333333,n=30
4042.53333333333,n=30
7580.5,n=30
3786.96666666667,n=30
5319.3,n=30
6531.2,n=30
5346.26666666667,n=30
5852.13333333333,n=30
6718.13333333333,n=30
5420,n=30
6393.73333333333,n=30
4193.43333333333,n=30
4294.9,n=30
3639.83333333333,n=30
5421.63333333333,n=30
5893.93333333333,n=30
4739.26666666667,n=30
3843.06666666667,n=30
2862.4,n=30
6127.26666666667,n=30
6417.13333333333,n=30
7444.53333333333,n=30
4328.86666666667,n=30
5941.3,n=30
3087.93333333333,n=30
5283.73333333333,n=30
4363.5,n=30
5417.43333333333,n=30
4329.56666666667,n=30
4921.6,n=30
4762.96666666667,n=30
4513.46666666667,n=30
5907.66666666667,n=30
4759.73333333333,n=30
6247.2,n=30
2470.5,n=30
6827.8,n=30
5357.36666666667,n=30
4151,n=30
7087.13333333333,n=30
5406.6,n=30
6373.56666666667,n=30
4548.6,n=30
3500.93333333333,n=30
4451.13333333333,n=30
5530.76666666667,n=30
3987.73333333333,n=30
7880.36666666667,n=30
8239.53333333333,n=30
5180.03333333333,n=30
5479.53333333333,n=30
5955.1,n=30
3974.43333333333,n=30
5183.16666666667,n=30
7065.3,n=30
2840.66666666667,n=30
6476.83333333333,n=30
4487.66666666667,n=30
6498.33333333333,n=30
3789.86666666667,n=30
6266.4,n=30
4120.63333333333,n=30
9657.73333333333,n=30
3868.43333333333,n=30
7343.03333333333,n=30
4962.96666666667,n=30
6124.36666666667,n=30
6306.76666666667,n=30
6312.63333333333,n=30
4111.23333333333,n=30
4566.33333333333,n=30
5612.53333333333,n=30
5350.96666666667,n=30
7488.46666666667,n=30
6279,n=30
5407.26666666667,n=30
7525.1,n=30
6600.56666666667,n=30
3781.5,n=30
7952.33333333333,n=30
7786.2,n=30
4579.16666666667,n=30
3973.16666666667,n=30
5031.3,n=30
5062.93333333333,n=30
5683.9,n=30
5036.06666666667,n=30
5124.46666666667,n=30
3784,n=30
4144.4,n=30
5532.8,n=30
5464.16666666667,n=30
5442.16666666667,n=30
7567.4,n=30
5864.36666666667,n=30
3501.2,n=30
4556.16666666667,n=30
5888.76666666667,n=30
5708.26666666667,n=30
4220.9,n=30
4900.86666666667,n=30
4922.26666666667,n=30
3739.26666666667,n=30
5323.7,n=30
3914.66666666667,n=30
4157.9,n=30
6602.7,n=30
5709.3,n=30
2804,n=30
4981.3,n=30
5080.33333333333,n=30
4928.86666666667,n=30
5066.5,n=30
6761.6,n=30
7181.33333333333,n=30
4538.3,n=30
8698.5,n=30
4938.66666666667,n=30
5650.96666666667,n=30
6426.3,n=30
6502.6,n=30
5078.63333333333,n=30
2902.13333333333,n=30
4810.33333333333,n=30
6115.73333333333,n=30
5002.26666666667,n=30
5319.86666666667,n=30
4433.26666666667,n=30
6789.23333333333,n=30
5181.73333333333,n=30
4081.4,n=30
6182.03333333333,n=30
7007.13333333333,n=30
6266.53333333333,n=30
4752.03333333333,n=30
7983.63333333333,n=30
3482.3,n=30
4833,n=30
5122.86666666667,n=30
4324.2,n=30
5481.86666666667,n=30
3959.4,n=30
4921.16666666667,n=30
7506.13333333333,n=30
3537.13333333333,n=30
7787.86666666667,n=30
4947.53333333333,n=30
4549.83333333333,n=30
10727.7,n=30
5858.56666666667,n=30
5034.36666666667,n=30
6030.7,n=30
6314.8,n=30
4523.46666666667,n=30
3546.1,n=30
6422.36666666667,n=30
4539.43333333333,n=30
5890.93333333333,n=30
5701.13333333333,n=30
4278.4,n=30
5133.06666666667,n=30
4533.6,n=30
6510.06666666667,n=30
7704.06666666667,n=30
5149.66666666667,n=30
8844.53333333333,n=30
7356.3,n=30
4991.9,n=30
6188.86666666667,n=30
5718.4,n=30
4649.1,n=30
7012.76666666667,n=30
8590.33333333333,n=30
5354.1,n=30
5769.03333333333,n=30
4497.4,n=30
4951.46666666667,n=30
3914.93333333333,n=30
7519.93333333333,n=30
7041.83333333333,n=30
4514.66666666667,n=30
6323.76666666667,n=30
5426.53333333333,n=30
7712.7,n=30
6256.26666666667,n=30
4072.26666666667,n=30
5618.53333333333,n=30
6642.5,n=30
9023.6,n=30
4934.2,n=30
7289.53333333333,n=30
5795.83333333333,n=30
5671.43333333333,n=30
5840.26666666667,n=30
4208.56666666667,n=30
7918.96666666667,n=30
5000.3,n=30
4420.33333333333,n=30
6960.86666666667,n=30
8397.26666666667,n=30
4414.03333333333,n=30
4730.36666666667,n=30
3281.4,n=30
8952.46666666667,n=30
3906.13333333333,n=30
4005.2,n=30
4599.76666666667,n=30
3744.93333333333,n=30
7363.96666666667,n=30
5270.4,n=30
5730.7,n=30
5717.43333333333,n=30
5524.36666666667,n=30
7694.56666666667,n=30
5672.1,n=30
5501.8,n=30
4455.96666666667,n=30
7179.4,n=30
6426.86666666667,n=30
6705.2,n=30
6868.03333333333,n=30
6221.2,n=30
4930.6,n=30
4107.46666666667,n=30
8424.46666666667,n=30
6248.53333333333,n=30
3301.26666666667,n=30
3219.5,n=30
6009.2,n=30
5171.56666666667,n=30
4776.36666666667,n=30
7052.76666666667,n=30
5394.5,n=30
6565.63333333333,n=30
6257.66666666667,n=30
7053.63333333333,n=30
5941.36666666667,n=30
5433.46666666667,n=30
4688.6,n=30
4676.83333333333,n=30
4565.66666666667,n=30
5397.46666666667,n=30
4787.53333333333,n=30
6876.96666666667,n=30
8837.03333333333,n=30
5112,n=30
3973.66666666667,n=30
6841.73333333333,n=30
4341.86666666667,n=30
4876.16666666667,n=30
6477.7,n=30
2866.03333333333,n=30
6346.43333333333,n=30
6376.26666666667,n=30
4842.56666666667,n=30
4189.76666666667,n=30
6860.76666666667,n=30
5785,n=30
6799.43333333333,n=30
7540.06666666667,n=30
3974.73333333333,n=30
5202.26666666667,n=30
5550.4,n=30
4420.83333333333,n=30
5283.93333333333,n=30
7916.46666666667,n=30
5608.63333333333,n=30
5891.26666666667,n=30
7557.9,n=30
4636.56666666667,n=30
5025.4,n=30
5658.93333333333,n=30
6692.66666666667,n=30
5354.4,n=30
5683.43333333333,n=30
5039.53333333333,n=30
4801.83333333333,n=30
7257.8,n=30
6710.7,n=30
5336.43333333333,n=30
10410.4666666667,n=30
6060.03333333333,n=30
5505.13333333333,n=30
6239.3,n=30
5611.56666666667,n=30
8420.76666666667,n=30
4665.03333333333,n=30
6259.26666666667,n=30
6027.56666666667,n=30
5092.4,n=30
7037.73333333333,n=30
3855.73333333333,n=30
7732.33333333333,n=30
3470.53333333333,n=30
5189.7,n=30
5650.56666666667,n=30
6334.3,n=30
8544.86666666667,n=30
4604.3,n=30
4484.83333333333,n=30
7298.2,n=30
7412.23333333333,n=30
7214.63333333333,n=30
3126.46666666667,n=30
5450.96666666667,n=30
4321.56666666667,n=30
5299.73333333333,n=30
4096.66666666667,n=30
6341.5,n=30
5175.13333333333,n=30
5966.06666666667,n=30
4685.5,n=30
5824.36666666667,n=30
5507.06666666667,n=30
3813.03333333333,n=30
6636.93333333333,n=30
5384.93333333333,n=30
7896.2,n=30
3715.36666666667,n=30
5675.23333333333,n=30
4202.53333333333,n=30
5303.7,n=30
5268.2,n=30
4195.4,n=30
7708.16666666667,n=30
4248.96666666667,n=30
2627.4,n=30
6217.1,n=30
4198.5,n=30
7232.76666666667,n=30
4576.33333333333,n=30
5995.36666666667,n=30
8864.1,n=30
4649.93333333333,n=30
6815.7,n=30
5216.6,n=30
8465.9,n=30
5654.96666666667,n=30
5611.8,n=30
6210.83333333333,n=30
7062.26666666667,n=30
7622.83333333333,n=30
7376.3,n=30
6184.2,n=30
7960.9,n=30
5476.73333333333,n=30
7909.7,n=30
4635.63333333333,n=30
4579.86666666667,n=30
5652.73333333333,n=30
3915.96666666667,n=30
6397.3,n=30
5481.4,n=30
6152.8,n=30
4250.33333333333,n=30
5114.86666666667,n=30
6449.16666666667,n=30
4627.33333333333,n=30
8538.7,n=30
4499.43333333333,n=30
4162.33333333333,n=30
6599.36666666667,n=30
6171.16666666667,n=30
3823.9,n=30
5985.03333333333,n=30
5790.06666666667,n=30
2825.4,n=30
5525.7,n=30
3305.6,n=30
7360.06666666667,n=30
4364,n=30
6228.86666666667,n=30
6112.56666666667,n=30
5870.56666666667,n=30
5849.36666666667,n=30
7379.73333333333,n=30
7193.46666666667,n=30
5908.2,n=30
3805.63333333333,n=30
6439.56666666667,n=30
4455.93333333333,n=30
3519.16666666667,n=30
5004.03333333333,n=30
6436.13333333333,n=30
7969.7,n=30
7714.53333333333,n=30
6285.13333333333,n=30
5193.8,n=30
6155.76666666667,n=30
5573.63333333333,n=30
6189.5,n=30
6126.23333333333,n=30
5436.63333333333,n=30
4310.1,n=30
4347.06666666667,n=30
5344.43333333333,n=30
4717.76666666667,n=30
4942.3,n=30
5144.9,n=30
6995.36666666667,n=30
5144.03333333333,n=30
2845.36666666667,n=30
5592.66666666667,n=30
6683.5,n=30
3767.1,n=30
7405.93333333333,n=30
5961.56666666667,n=30
6183.23333333333,n=30
5746.83333333333,n=30
5438.16666666667,n=30
4305.36666666667,n=30
9756.63333333333,n=30
8215.5,n=30
8393.36666666667,n=30
3751.73333333333,n=30
4373.9,n=30
4952.96666666667,n=30
6077.4,n=30
3830.43333333333,n=30
6737.76666666667,n=30
5576.9,n=30
6684.93333333333,n=30
4568.86666666667,n=30
3444.9,n=30
7466.3,n=30
5578.56666666667,n=30
6612.3,n=30
5445.46666666667,n=30
6380,n=30
6941.3,n=30
4091.26666666667,n=30
6483,n=30
4462.9,n=30
7311.63333333333,n=30
5011.53333333333,n=30
5339.26666666667,n=30
6933.23333333333,n=30
8431.36666666667,n=30
8261.76666666667,n=30
5042.73333333333,n=30
6461,n=30
4739.1,n=30
5249.6,n=30
6045.53333333333,n=30
5274.16666666667,n=30
5137.33333333333,n=30
4394.26666666667,n=30
6604.46666666667,n=30
6308.63333333333,n=30
4782.5,n=30
8303.26666666667,n=30
6407,n=30
5612.13333333333,n=30
8690.6,n=30
6463.33333333333,n=30
4169.66666666667,n=30
5038.96666666667,n=30
4574.6,n=30
8940.66666666667,n=30
5784.6,n=30
4814.03333333333,n=30
5105.03333333333,n=30
3541.13333333333,n=30
6194.56666666667,n=30
4848.93333333333,n=30
7721.13333333333,n=30
4978.96666666667,n=30
5849.6,n=30
4571.96666666667,n=30
5040.23333333333,n=30
5527.63333333333,n=30
6682,n=30
4223.86666666667,n=30
4036.33333333333,n=30
3136.6,n=30
5783.7,n=30
5809.8,n=30
4220.36666666667,n=30
6589.4,n=30
6688.2,n=30
4162.1,n=30
4359.43333333333,n=30
6681,n=30
5341.23333333333,n=30
8436.13333333333,n=30
6543.6,n=30
5968.43333333333,n=30
5247.43333333333,n=30
5575.83333333333,n=30
5536.43333333333,n=30
4426.53333333333,n=30
4259,n=30
7159.03333333333,n=30
6234.23333333333,n=30
4498.5,n=30
6480.53333333333,n=30
6355.16666666667,n=30
4359.23333333333,n=30
5051.4,n=30
3890,n=30
6851.46666666667,n=30
6035.3,n=30
7498.96666666667,n=30
4638.66666666667,n=30
3526.8,n=30
7446.7,n=30
5690.8,n=30
5628.73333333333,n=30
5210.53333333333,n=30
3866.03333333333,n=30
4257.96666666667,n=30
6090.4,n=30
7742.16666666667,n=30
6413.13333333333,n=30
4596.96666666667,n=30
5299.4,n=30
5045.5,n=30
4372.2,n=30
4670.13333333333,n=30
5711.7,n=30
3339,n=30
5404.5,n=30
7295.3,n=30
3840.4,n=30
3887.03333333333,n=30
6640,n=30
6227.8,n=30
5808.66666666667,n=30
7057.96666666667,n=30
7274.83333333333,n=30
3353.7,n=30
6710.3,n=30
7478.8,n=30
5695.6,n=30
4228.03333333333,n=30
4644.33333333333,n=30
6203.53333333333,n=30
4849.13333333333,n=30
8063.8,n=30
7679.4,n=30
4905.4,n=30
4068.26666666667,n=30
6227.96666666667,n=30
5595.83333333333,n=30
3739.56666666667,n=30
4337.86666666667,n=30
8379.33333333333,n=30
4970.36666666667,n=30
7675.66666666667,n=30
4030.93333333333,n=30
5617.93333333333,n=30
3610.5,n=30
4585.5,n=30
4676.4,n=30
4963.26666666667,n=30
8196.03333333333,n=30
5956.56666666667,n=30
5659.7,n=30
3604.46666666667,n=30
6085.96666666667,n=30
4605.2,n=30
6127.16666666667,n=30
4640.3,n=30
3543.56666666667,n=30
6285.2,n=30
4412.5,n=30
4853.93333333333,n=30
7210.56666666667,n=30
6834.63333333333,n=30
4427.66666666667,n=30
6062.83333333333,n=30
6835.2,n=30
5386.63333333333,n=30
5174.1,n=30
6118.36666666667,n=30
4204.4,n=30
4809.7,n=30
5326.56666666667,n=30
7584.1,n=30
5918.3,n=30
6807.3,n=30
4182.36666666667,n=30
7571.6,n=30
3932.7,n=30
4117.3,n=30
6621.9,n=30
6108.13333333333,n=30
3879.13333333333,n=30
5935.53333333333,n=30
4712,n=30
6721.16666666667,n=30
3558.8,n=30
4314.7,n=30
5136.4,n=30
4405.96666666667,n=30
5007.86666666667,n=30
5144.63333333333,n=30
5940.83333333333,n=30
7278.2,n=30
6956.16666666667,n=30
3807.73333333333,n=30
3574.76666666667,n=30
7124.33333333333,n=30
5077.4,n=30
5829.06666666667,n=30
2555.5,n=30
4174.83333333333,n=30
6049.06666666667,n=30
5348.4,n=30
5343,n=30
5674.76666666667,n=30
4205.33333333333,n=30
7966.96666666667,n=30
8026.36666666667,n=30
5875.7,n=30
4361.23333333333,n=30
7943.56666666667,n=30
4841.26666666667,n=30
7047,n=30
5124.8,n=30
3684.2,n=30
6177.8,n=30
6596.83333333333,n=30
6888.56666666667,n=30
6046.56666666667,n=30
6191.8,n=30
5190.46666666667,n=30
4982.03333333333,n=30
6137.16666666667,n=30
3791.4,n=30
4757.46666666667,n=30
4567.46666666667,n=30
7364.43333333333,n=30
4750.66666666667,n=30
4216.96666666667,n=30
5144.93333333333,n=30
2763.53333333333,n=30
4685.4,n=30
6209.13333333333,n=30
7439.96666666667,n=30
4199.66666666667,n=30
8105.66666666667,n=30
5753.53333333333,n=30
4798.5,n=30
3489.2,n=30
4967.53333333333,n=30
6064.5,n=30
5466.9,n=30
4688.76666666667,n=30
5810.46666666667,n=30
5873.23333333333,n=30
4106.13333333333,n=30
3140.2,n=30
2730.83333333333,n=30
6483.66666666667,n=30
4337.8,n=30
5881.16666666667,n=30
6245.23333333333,n=30
5280.86666666667,n=30
7261.2,n=30
7843.1,n=30
5743.56666666667,n=30
4335.33333333333,n=30
6016.53333333333,n=30
5250.46666666667,n=30
4463.36666666667,n=30
4514.8,n=30
7590.7,n=30
5440.36666666667,n=30
6048.16666666667,n=30
8722.83333333333,n=30
4439.2,n=30
5458.2,n=30
7067.66666666667,n=30
6497.7,n=30
6208.76666666667,n=30
4042.26666666667,n=30
6844.76666666667,n=30
7012.3,n=30
4938.53333333333,n=30
6047.16666666667,n=30
4201.96666666667,n=30
6598.16666666667,n=30
4953.86666666667,n=30
5733.9,n=30
3748.9,n=30
4753.26666666667,n=30
5052,n=30
4236.06666666667,n=30
10323.6666666667,n=30
5224.63333333333,n=30
5787.06666666667,n=30
7132.7,n=30
4557.8,n=30
5782.36666666667,n=30
5756.43333333333,n=30
8016.56666666667,n=30
6504.56666666667,n=30
5536.5,n=30
6141.5,n=30
3795.8,n=30
4705.23333333333,n=30
3591.2,n=30
4307.93333333333,n=30
5422.16666666667,n=30
6300.76666666667,n=30
6351.8,n=30
6763.3,n=30
3344.03333333333,n=30
5702.8,n=30
6552.36666666667,n=30
3225.16666666667,n=30
6835.43333333333,n=30
5532.76666666667,n=30
5905.46666666667,n=30
3951.23333333333,n=30
4069.1,n=30
4833.16666666667,n=30
6002.8,n=30
5882.56666666667,n=30
4182.63333333333,n=30
8813.03333333333,n=30
4056.26666666667,n=30
5920.8,n=30
5970.3,n=30
3690.66666666667,n=30
5902.06666666667,n=30
6366.2,n=30
3512.16666666667,n=30
6159.66666666667,n=30
4668.76666666667,n=30
6397.83333333333,n=30
4426.66666666667,n=30
6631.33333333333,n=30
6440.1,n=30
8858.03333333333,n=30
4008.4,n=30
4656.76666666667,n=30
3654.66666666667,n=30
5032.63333333333,n=30
5349.33333333333,n=30
6908.16666666667,n=30
4714.7,n=30
5574.06666666667,n=30
5217.03333333333,n=30
3415.73333333333,n=30
5518.13333333333,n=30
3173.76666666667,n=30
4063.1,n=30
5485.03333333333,n=30
4413.33333333333,n=30
6598.93333333333,n=30
6739.13333333333,n=30
8192.8,n=30
6093.36666666667,n=30
7663.56666666667,n=30
6329,n=30
4961.1,n=30
4787.9,n=30
4830.4,n=30
4937.4,n=30
3264.3,n=30
6102,n=30
6297.03333333333,n=30
2101.33333333333,n=30
6663.86666666667,n=30
3920.36666666667,n=30
4687.13333333333,n=30
9886.86666666667,n=30
4949,n=30
4005.33333333333,n=30
5698.4,n=30
5510.23333333333,n=30
10262,n=30
5936.73333333333,n=30
5710,n=30
5488.33333333333,n=30
5196.63333333333,n=30
6841.7,n=30
7157.83333333333,n=30
4941,n=30
5576.86666666667,n=30
6625.2,n=30
5186.13333333333,n=30
7039.16666666667,n=30
5489.86666666667,n=30
6505.26666666667,n=30
4249.33333333333,n=30
3770,n=30
4197.73333333333,n=30
7517.33333333333,n=30
6104.03333333333,n=30
4715.36666666667,n=30
6818.1,n=30
3737.26666666667,n=30
6582.56666666667,n=30
5676.5,n=30
4636.43333333333,n=30
5394.03333333333,n=30
4549.8,n=30
4155.36666666667,n=30
4071.7,n=30
4756.66666666667,n=30
4637.7,n=30
6160.16666666667,n=30
6572.83333333333,n=30
7009.73333333333,n=30
5679.9,n=30
5769.06666666667,n=30
7361.76666666667,n=30
4871,n=30
4514.83333333333,n=30
4856.46666666667,n=30
4612.53333333333,n=30
7469.7,n=30
6032.43333333333,n=30
7414,n=30
6098,n=30
4395.2,n=30
3965.6,n=30
4228.56666666667,n=30
5260.83333333333,n=30
5673.96666666667,n=30
7396,n=30
7377.23333333333,n=30
3137.3,n=30
6932.9,n=30
6128.86666666667,n=30
2785.53333333333,n=30
4996.23333333333,n=30
5531.63333333333,n=30
4627.9,n=30
4807.13333333333,n=30
5112.2,n=30
4809.13333333333,n=30
3841.16666666667,n=30
2882.46666666667,n=30
7577.06666666667,n=30
4716.8,n=30
7571.26666666667,n=30
6057.6,n=30
3955.03333333333,n=30
5284.06666666667,n=30
7863.86666666667,n=30
4523,n=30
4934.73333333333,n=30
2436.53333333333,n=30
6672.13333333333,n=30
7236.5,n=30
6062.6,n=30
5514.53333333333,n=30
6623.23333333333,n=30
4902.23333333333,n=30
5221.7,n=30
4616.9,n=30
7134.3,n=30
5219.13333333333,n=30
6051.8,n=30
5448.66666666667,n=30
8390.2,n=30
5633.33333333333,n=30
6632.2,n=30
4999.1,n=30
5625.4,n=30
2997.73333333333,n=30
5959.33333333333,n=30
4962.1,n=30
5570.16666666667,n=30
3653.36666666667,n=30
7387.36666666667,n=30
5482.2,n=30
7682.3,n=30
5685.26666666667,n=30
4606.36666666667,n=30
4999.76666666667,n=30
6836,n=30
4734.2,n=30
7322.2,n=30
3389.06666666667,n=30
2367.5,n=30
6140.36666666667,n=30
5326.26666666667,n=30
3928.66666666667,n=30
5477.4,n=30
2328.13333333333,n=30
6145.36666666667,n=30
4748.83333333333,n=30
7335.86666666667,n=30
6830.8,n=30
5777.13333333333,n=30
4940.43333333333,n=30
4965.03333333333,n=30
4878.3,n=30
7367.1,n=30
3673.76666666667,n=30
5441.86666666667,n=30
6326.83333333333,n=30
5147.13333333333,n=30
3647.86666666667,n=30
5272.2,n=30
4819.9,n=30
8363.03333333333,n=30
6114.53333333333,n=30
5752.83333333333,n=30
4561.46666666667,n=30
5689.33333333333,n=30
3972.66666666667,n=30
4437.73333333333,n=30
4854.66666666667,n=30
7065.66666666667,n=30
5359.3,n=30
5069.76666666667,n=30
5384.23333333333,n=30
6539.13333333333,n=30
8154.36666666667,n=30
8326.4,n=30
4439.66666666667,n=30
7126.1,n=30
6869.96666666667,n=30
4558,n=30
6160.46666666667,n=30
5131.2,n=30
6841.76666666667,n=30
5997.26666666667,n=30
3522.66666666667,n=30
3912.33333333333,n=30
4070.4,n=30
4765.06666666667,n=30
5412.63333333333,n=30
3983.3,n=30
5254.16666666667,n=30
8540.5,n=30
5080.73333333333,n=30
6990.26666666667,n=30
4792.66666666667,n=30
5118.13333333333,n=30
5087.06666666667,n=30
5180.23333333333,n=30
7792.1,n=30
4870.03333333333,n=30
4657.7,n=30
5064.96666666667,n=30
5757.36666666667,n=30
3880.56666666667,n=30
3559.33333333333,n=30
5478.76666666667,n=30
6174.93333333333,n=30
7518.1,n=30
4680.7,n=30
3900.76666666667,n=30
6638.7,n=30
5699.53333333333,n=30
5588.23333333333,n=30
7226.36666666667,n=30
4413.66666666667,n=30
5015.13333333333,n=30
6887.63333333333,n=30
3383,n=30
6079.86666666667,n=30
4529.5,n=30
7454.63333333333,n=30
5733.73333333333,n=30
6126.76666666667,n=30
5312.2,n=30
6840.16666666667,n=30
5719.2,n=30
5225.43333333333,n=30
4908.93333333333,n=30
6787.46666666667,n=30
